"","date","lag_14_name","Rides","name","description"
"1266",2016-04-06,"l14_40260",8.714,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1267",2016-04-07,"l14_40260",8.277,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1268",2016-04-08,"l14_40260",9.057,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1269",2016-04-11,"l14_40260",9.953,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1270",2016-04-12,"l14_40260",9.926,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1271",2016-04-13,"l14_40260",9.433,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1272",2016-04-14,"l14_40260",9.333,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1273",2016-04-15,"l14_40260",9.327,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1274",2016-04-18,"l14_40260",9.769,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1275",2016-04-19,"l14_40260",10.49,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1276",2016-04-20,"l14_40260",10.327,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1277",2016-04-21,"l14_40260",10.686,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1278",2016-04-22,"l14_40260",9.515,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1279",2016-04-25,"l14_40260",10.431,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1280",2016-04-26,"l14_40260",10.612,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1281",2016-04-27,"l14_40260",10.911,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1282",2016-04-28,"l14_40260",11.176,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1283",2016-04-29,"l14_40260",10.17,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1284",2016-05-02,"l14_40260",10.617,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1285",2016-05-03,"l14_40260",10.499,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1286",2016-05-04,"l14_40260",10.452,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1287",2016-05-05,"l14_40260",10.825,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1288",2016-05-06,"l14_40260",9.154,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1289",2016-05-09,"l14_40260",10.073,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1290",2016-05-10,"l14_40260",10.272,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1291",2016-05-11,"l14_40260",10.43,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1292",2016-05-12,"l14_40260",10.916,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1293",2016-05-13,"l14_40260",9.692,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1294",2016-05-16,"l14_40260",10.251,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1295",2016-05-17,"l14_40260",11.165,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1296",2016-05-18,"l14_40260",10.711,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1297",2016-05-19,"l14_40260",11.192,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1298",2016-05-20,"l14_40260",10.245,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1299",2016-05-23,"l14_40260",10.22,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1300",2016-05-24,"l14_40260",10.558,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1301",2016-05-25,"l14_40260",11.069,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1302",2016-05-26,"l14_40260",10.963,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1303",2016-05-27,"l14_40260",9.995,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1304",2016-05-30,"l14_40260",9.097,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1305",2016-05-31,"l14_40260",9.199,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1306",2016-06-01,"l14_40260",9.873,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1307",2016-06-02,"l14_40260",9.792,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1308",2016-06-03,"l14_40260",9.445,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1309",2016-06-06,"l14_40260",9.464,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1310",2016-06-07,"l14_40260",9.522,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1311",2016-06-08,"l14_40260",9.882,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1312",2016-06-09,"l14_40260",9.962,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1313",2016-06-10,"l14_40260",9.256,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1314",2016-06-13,"l14_40260",5.967,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1315",2016-06-14,"l14_40260",10.25,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1316",2016-06-15,"l14_40260",9.913,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1317",2016-06-16,"l14_40260",10.737,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1318",2016-06-17,"l14_40260",10.693,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1319",2016-06-20,"l14_40260",9.386,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1320",2016-06-21,"l14_40260",10.035,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1321",2016-06-22,"l14_40260",10.866,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1322",2016-06-23,"l14_40260",10.535,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1323",2016-06-24,"l14_40260",11.167,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1324",2016-06-27,"l14_40260",10.557,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1325",2016-06-28,"l14_40260",10.259,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1326",2016-06-29,"l14_40260",10.794,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1327",2016-06-30,"l14_40260",10.853,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1328",2016-07-01,"l14_40260",10.391,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1329",2016-07-04,"l14_40260",10.125,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1330",2016-07-05,"l14_40260",12.311,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1331",2016-07-06,"l14_40260",10.456,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1332",2016-07-07,"l14_40260",10.679,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1333",2016-07-08,"l14_40260",9.115,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1334",2016-07-11,"l14_40260",9.869,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1335",2016-07-12,"l14_40260",10.412,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1336",2016-07-13,"l14_40260",10.919,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1337",2016-07-14,"l14_40260",10.851,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1338",2016-07-15,"l14_40260",9.36,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1339",2016-07-18,"l14_40260",6.31,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1340",2016-07-19,"l14_40260",9.966,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1341",2016-07-20,"l14_40260",10.767,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1342",2016-07-21,"l14_40260",10.567,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1343",2016-07-22,"l14_40260",10.701,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1344",2016-07-25,"l14_40260",10.503,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1345",2016-07-26,"l14_40260",10.335,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1346",2016-07-27,"l14_40260",10.733,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1347",2016-07-28,"l14_40260",11.056,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1348",2016-07-29,"l14_40260",11.367,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1349",2016-08-01,"l14_40260",10.912,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1350",2016-08-02,"l14_40260",11.007,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1351",2016-08-03,"l14_40260",11.342,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1352",2016-08-04,"l14_40260",10.663,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1353",2016-08-05,"l14_40260",10.145,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1354",2016-08-08,"l14_40260",10.729,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1355",2016-08-09,"l14_40260",11.114,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1356",2016-08-10,"l14_40260",12.234,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1357",2016-08-11,"l14_40260",11.641,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1358",2016-08-12,"l14_40260",11.266,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1359",2016-08-15,"l14_40260",10.623,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1360",2016-08-16,"l14_40260",10.333,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1361",2016-08-17,"l14_40260",10.74,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1362",2016-08-18,"l14_40260",10.412,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1363",2016-08-19,"l14_40260",9.382,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1364",2016-08-22,"l14_40260",9.44,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1365",2016-08-23,"l14_40260",10.333,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1366",2016-08-24,"l14_40260",10.562,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1367",2016-08-25,"l14_40260",10.191,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1368",2016-08-26,"l14_40260",9.33,"State/Lake","State/Lake (Brown, Green, Orange, Pink & Purple Lines)"
"1369",2016-01-01,"l14_40270",1.27,"Main","Main (Purple Line)"
"1370",2016-01-04,"l14_40270",0.963,"Main","Main (Purple Line)"
"1371",2016-01-05,"l14_40270",1.174,"Main","Main (Purple Line)"
"1372",2016-01-06,"l14_40270",0.868,"Main","Main (Purple Line)"
"1373",2016-01-07,"l14_40270",0.586,"Main","Main (Purple Line)"
"1374",2016-01-08,"l14_40270",0.305,"Main","Main (Purple Line)"
"1375",2016-01-11,"l14_40270",0.756,"Main","Main (Purple Line)"
"1376",2016-01-12,"l14_40270",0.977,"Main","Main (Purple Line)"
"1377",2016-01-13,"l14_40270",0.954,"Main","Main (Purple Line)"
"1378",2016-01-14,"l14_40270",1.005,"Main","Main (Purple Line)"
"1379",2016-01-15,"l14_40270",0.468,"Main","Main (Purple Line)"
"1380",2016-01-18,"l14_40270",1.061,"Main","Main (Purple Line)"
"1381",2016-01-19,"l14_40270",1.123,"Main","Main (Purple Line)"
"1382",2016-01-20,"l14_40270",1.168,"Main","Main (Purple Line)"
"1383",2016-01-21,"l14_40270",1.095,"Main","Main (Purple Line)"
"1384",2016-01-22,"l14_40270",1.146,"Main","Main (Purple Line)"
"1385",2016-01-25,"l14_40270",1.146,"Main","Main (Purple Line)"
"1386",2016-01-26,"l14_40270",1.07,"Main","Main (Purple Line)"
"1387",2016-01-27,"l14_40270",1.086,"Main","Main (Purple Line)"
"1388",2016-01-28,"l14_40270",1.185,"Main","Main (Purple Line)"
"1389",2016-01-29,"l14_40270",1.211,"Main","Main (Purple Line)"
"1390",2016-02-01,"l14_40270",0.704,"Main","Main (Purple Line)"
"1391",2016-02-02,"l14_40270",1.111,"Main","Main (Purple Line)"
"1392",2016-02-03,"l14_40270",1.177,"Main","Main (Purple Line)"
"1393",2016-02-04,"l14_40270",1.177,"Main","Main (Purple Line)"
"1394",2016-02-05,"l14_40270",1.191,"Main","Main (Purple Line)"
"1395",2016-02-08,"l14_40270",1.085,"Main","Main (Purple Line)"
"1396",2016-02-09,"l14_40270",1.157,"Main","Main (Purple Line)"
"1397",2016-02-10,"l14_40270",1.088,"Main","Main (Purple Line)"
"1398",2016-02-11,"l14_40270",1.139,"Main","Main (Purple Line)"
"1399",2016-02-12,"l14_40270",1.178,"Main","Main (Purple Line)"
"1400",2016-02-15,"l14_40270",1.125,"Main","Main (Purple Line)"
"1401",2016-02-16,"l14_40270",1.087,"Main","Main (Purple Line)"
"1402",2016-02-17,"l14_40270",1.209,"Main","Main (Purple Line)"
"1403",2016-02-18,"l14_40270",1.156,"Main","Main (Purple Line)"
"1404",2016-02-19,"l14_40270",1.262,"Main","Main (Purple Line)"
"1405",2016-02-22,"l14_40270",1.115,"Main","Main (Purple Line)"
"1406",2016-02-23,"l14_40270",1.152,"Main","Main (Purple Line)"
"1407",2016-02-24,"l14_40270",1.154,"Main","Main (Purple Line)"
"1408",2016-02-25,"l14_40270",1.259,"Main","Main (Purple Line)"
"1409",2016-02-26,"l14_40270",1.146,"Main","Main (Purple Line)"
"1410",2016-02-29,"l14_40270",0.938,"Main","Main (Purple Line)"
"1411",2016-03-01,"l14_40270",1.148,"Main","Main (Purple Line)"
"1412",2016-03-02,"l14_40270",1.142,"Main","Main (Purple Line)"
"1413",2016-03-03,"l14_40270",1.227,"Main","Main (Purple Line)"
"1414",2016-03-04,"l14_40270",1.169,"Main","Main (Purple Line)"
"1415",2016-03-07,"l14_40270",1.094,"Main","Main (Purple Line)"
"1416",2016-03-08,"l14_40270",1.201,"Main","Main (Purple Line)"
"1417",2016-03-09,"l14_40270",1.127,"Main","Main (Purple Line)"
"1418",2016-03-10,"l14_40270",1.105,"Main","Main (Purple Line)"
"1419",2016-03-11,"l14_40270",1.208,"Main","Main (Purple Line)"
"1420",2016-03-14,"l14_40270",1.081,"Main","Main (Purple Line)"
"1421",2016-03-15,"l14_40270",1.137,"Main","Main (Purple Line)"
"1422",2016-03-16,"l14_40270",1.169,"Main","Main (Purple Line)"
"1423",2016-03-17,"l14_40270",1.216,"Main","Main (Purple Line)"
"1424",2016-03-18,"l14_40270",1.203,"Main","Main (Purple Line)"
"1425",2016-03-21,"l14_40270",1.074,"Main","Main (Purple Line)"
"1426",2016-03-22,"l14_40270",1.138,"Main","Main (Purple Line)"
"1427",2016-03-23,"l14_40270",1.129,"Main","Main (Purple Line)"
"1428",2016-03-24,"l14_40270",1.203,"Main","Main (Purple Line)"
"1429",2016-03-25,"l14_40270",1.226,"Main","Main (Purple Line)"
"1430",2016-03-28,"l14_40270",1.166,"Main","Main (Purple Line)"
"1431",2016-03-29,"l14_40270",1.206,"Main","Main (Purple Line)"
"1432",2016-03-30,"l14_40270",1.136,"Main","Main (Purple Line)"
"1433",2016-03-31,"l14_40270",1.237,"Main","Main (Purple Line)"
"1434",2016-04-01,"l14_40270",1.295,"Main","Main (Purple Line)"
"1435",2016-04-04,"l14_40270",1.058,"Main","Main (Purple Line)"
"1436",2016-04-05,"l14_40270",1.163,"Main","Main (Purple Line)"
"1437",2016-04-06,"l14_40270",1.113,"Main","Main (Purple Line)"
"1438",2016-04-07,"l14_40270",1.093,"Main","Main (Purple Line)"
"1439",2016-04-08,"l14_40270",1.039,"Main","Main (Purple Line)"
"1440",2016-04-11,"l14_40270",1.03,"Main","Main (Purple Line)"
"1441",2016-04-12,"l14_40270",1.137,"Main","Main (Purple Line)"
"1442",2016-04-13,"l14_40270",1.11,"Main","Main (Purple Line)"
"1443",2016-04-14,"l14_40270",1.129,"Main","Main (Purple Line)"
"1444",2016-04-15,"l14_40270",1.181,"Main","Main (Purple Line)"
"1445",2016-04-18,"l14_40270",1.076,"Main","Main (Purple Line)"
"1446",2016-04-19,"l14_40270",1.177,"Main","Main (Purple Line)"
"1447",2016-04-20,"l14_40270",1.122,"Main","Main (Purple Line)"
"1448",2016-04-21,"l14_40270",1.168,"Main","Main (Purple Line)"
"1449",2016-04-22,"l14_40270",1.228,"Main","Main (Purple Line)"
"1450",2016-04-25,"l14_40270",1.205,"Main","Main (Purple Line)"
"1451",2016-04-26,"l14_40270",1.217,"Main","Main (Purple Line)"
"1452",2016-04-27,"l14_40270",1.178,"Main","Main (Purple Line)"
"1453",2016-04-28,"l14_40270",1.176,"Main","Main (Purple Line)"
"1454",2016-04-29,"l14_40270",1.311,"Main","Main (Purple Line)"
"1455",2016-05-02,"l14_40270",1.087,"Main","Main (Purple Line)"
"1456",2016-05-03,"l14_40270",1.148,"Main","Main (Purple Line)"
"1457",2016-05-04,"l14_40270",1.166,"Main","Main (Purple Line)"
"1458",2016-05-05,"l14_40270",1.205,"Main","Main (Purple Line)"
"1459",2016-05-06,"l14_40270",1.168,"Main","Main (Purple Line)"
"1460",2016-05-09,"l14_40270",1.098,"Main","Main (Purple Line)"
"1461",2016-05-10,"l14_40270",1.207,"Main","Main (Purple Line)"
"1462",2016-05-11,"l14_40270",1.167,"Main","Main (Purple Line)"
"1463",2016-05-12,"l14_40270",1.223,"Main","Main (Purple Line)"
"1464",2016-05-13,"l14_40270",1.313,"Main","Main (Purple Line)"
"1465",2016-05-16,"l14_40270",1.125,"Main","Main (Purple Line)"
"1466",2016-05-17,"l14_40270",1.153,"Main","Main (Purple Line)"
"1467",2016-05-18,"l14_40270",1.176,"Main","Main (Purple Line)"
"1468",2016-05-19,"l14_40270",1.28,"Main","Main (Purple Line)"
"1469",2016-05-20,"l14_40270",1.296,"Main","Main (Purple Line)"
"1470",2016-05-23,"l14_40270",1.137,"Main","Main (Purple Line)"
"1471",2016-05-24,"l14_40270",1.137,"Main","Main (Purple Line)"
"1472",2016-05-25,"l14_40270",1.233,"Main","Main (Purple Line)"
"1473",2016-05-26,"l14_40270",1.348,"Main","Main (Purple Line)"
"1474",2016-05-27,"l14_40270",1.326,"Main","Main (Purple Line)"
"1475",2016-05-30,"l14_40270",1.067,"Main","Main (Purple Line)"
"1476",2016-05-31,"l14_40270",1.129,"Main","Main (Purple Line)"
"1477",2016-06-01,"l14_40270",1.187,"Main","Main (Purple Line)"
"1478",2016-06-02,"l14_40270",1.224,"Main","Main (Purple Line)"
"1479",2016-06-03,"l14_40270",1.222,"Main","Main (Purple Line)"
"1480",2016-06-06,"l14_40270",1.116,"Main","Main (Purple Line)"
"1481",2016-06-07,"l14_40270",1.132,"Main","Main (Purple Line)"
"1482",2016-06-08,"l14_40270",1.194,"Main","Main (Purple Line)"
"1483",2016-06-09,"l14_40270",1.204,"Main","Main (Purple Line)"
"1484",2016-06-10,"l14_40270",1.263,"Main","Main (Purple Line)"
"1485",2016-06-13,"l14_40270",0.594,"Main","Main (Purple Line)"
"1486",2016-06-14,"l14_40270",1.183,"Main","Main (Purple Line)"
"1487",2016-06-15,"l14_40270",1.289,"Main","Main (Purple Line)"
"1488",2016-06-16,"l14_40270",1.284,"Main","Main (Purple Line)"
"1489",2016-06-17,"l14_40270",1.312,"Main","Main (Purple Line)"
"1490",2016-06-20,"l14_40270",1.177,"Main","Main (Purple Line)"
"1491",2016-06-21,"l14_40270",1.214,"Main","Main (Purple Line)"
"1492",2016-06-22,"l14_40270",1.186,"Main","Main (Purple Line)"
"1493",2016-06-23,"l14_40270",1.203,"Main","Main (Purple Line)"
"1494",2016-06-24,"l14_40270",1.365,"Main","Main (Purple Line)"
"1495",2016-06-27,"l14_40270",1.123,"Main","Main (Purple Line)"
